,Number,First Letter,Estimated_Price,CarPlate,Price,Company,Number of digits,Front Characters,Suffix characters,Total number of characters,Same digit througout,Sub repeated digits,Auspicious,suffix_number,first_letter,Antique,Price Range,Natural_break,number_group
1894,1777,S,4396.0,SJM1777Z,7000,Carplate,4,SJM,Z,8,0,1,No,2,18,0,6,2,14
1895,1777,S,4396.0,SCR1777E,3500,CarPlateMart,4,SCR,E,8,0,1,No,16,18,0,3,1,14
1896,1777,S,4396.0,SMD1777K,2688,Carplate,4,SMD,K,8,0,1,No,12,18,0,2,1,14
1897,1783,S,18888.0,SW1783X,18888,SGCarMart,4,SW,X,7,0,0,Yes,4,18,0,14,5,14
1898,1788,S,3829.3333333333335,SNE1788L,4800,SGCarMart,4,SNE,L,8,0,1,Yes,11,18,0,4,2,14
1899,1788,S,3829.3333333333335,SFT1788C,3800,CarPlateMart,4,SFT,C,8,0,1,Yes,18,18,0,3,1,14
1900,1788,S,3829.3333333333335,SMF1788T,2888,CarPlateMart,4,SMF,T,8,0,1,Yes,6,18,0,2,1,14
1901,1800,S,59962.666666666664,SP1800S,111888,Carplate,4,SP,S,7,0,1,Yes,7,18,0,23,14,14
1902,1800,S,59962.666666666664,SP1800S,60000,CarPlateMart,4,SP,S,7,0,1,Yes,7,18,0,18,10,14
1903,1800,S,59962.666666666664,SMZ1800K,8000,Carplate,4,SMZ,K,8,0,1,Yes,12,18,0,7,3,14
1904,1811,S,2811.0,SGR1811S,2811,SGCarMart,4,SGR,S,8,0,1,Yes,7,18,0,2,1,14
1905,1818,E,30592.0,EU1818G,38888,CarPlateMart,4,EU,G,7,0,0,Yes,15,4,1,16,8,14
1906,1818,E,30592.0,EW1818X,28000,SGCarMart,4,EW,X,7,0,0,Yes,4,4,1,15,7,14
1907,1818,E,30592.0,EF1818K,24888,CarPlateMart,4,EF,K,7,0,0,Yes,12,4,1,15,6,14
1908,1818,F,6888.0,FC1818P,6888,Carplate,4,FC,P,7,0,0,Yes,9,5,0,6,2,14
1909,1818,F,6888.0,FB1818U,6888,Carplate,4,FB,U,7,0,0,Yes,5,5,0,6,2,14
1910,1818,S,11560.42857142857,SKP1818L,18181,Carplate,4,SKP,L,8,0,0,Yes,11,18,0,14,5,14
1911,1818,S,11560.42857142857,SMQ1818H,18000,Carplate,4,SMQ,H,8,0,0,Yes,14,18,0,13,5,14
1912,1818,S,11560.42857142857,SMC1818G,10888,CarPlateMart,4,SMC,G,8,0,0,Yes,15,18,0,10,3,14
1913,1818,S,11560.42857142857,SJR1818M,10800,Carplate,4,SJR,M,8,0,0,Yes,10,18,0,10,3,14
1914,1818,S,11560.42857142857,SLD1818M,8888,CarPlateMart,4,SLD,M,8,0,0,Yes,10,18,0,8,3,14
1915,1818,S,11560.42857142857,SKM1818C,7500,CarPlateMart,4,SKM,C,8,0,0,Yes,18,18,0,7,3,14
1916,1818,S,11560.42857142857,SKC1818E,6666,CarPlateMart,4,SKC,E,8,0,0,Yes,16,18,0,6,2,14
1917,1828,S,3888.0,SDV1828J,3888,CarPlateMart,4,SDV,J,8,0,0,Yes,13,18,0,3,1,14
1918,1838,S,3800.0,SME1838M,3800,CarPlateMart,4,SME,M,8,0,0,Yes,10,18,0,3,1,14
1919,1858,S,2200.0,SME1858E,2200,SGCarMart,4,SME,E,8,0,0,Yes,16,18,0,2,1,14
1920,1868,S,5944.5,SBV1868S,8889,Carplate,4,SBV,S,8,0,0,Yes,7,18,0,8,3,14
1921,1868,S,5944.5,SJN1868P,3000,Carplate,4,SJN,P,8,0,0,Yes,9,18,0,2,1,14
1922,1874,S,2000.0,SLM1874C,2000,Carplate,4,SLM,C,8,0,0,Yes,18,18,0,1,1,14
1923,1880,S,2900.0,SMK1880H,2900,CarPlateMart,4,SMK,H,8,0,1,Yes,14,18,0,2,1,14
1924,1881,S,6888.0,SJF1881S,6888,Carplate,4,SJF,S,8,0,1,Yes,7,18,0,6,2,14
1925,1882,S,8888.0,SMG1882Z,8888,CarPlateMart,4,SMG,Z,8,0,1,Yes,2,18,0,8,3,14
1926,1886,S,3500.0,SKG1886G,3500,CarPlateMart,4,SKG,G,8,0,1,Yes,15,18,0,3,1,14
1927,1888,S,9644.0,SFM1888J,12000,Carplate,4,SFM,J,8,0,1,Yes,13,18,0,10,4,14
1928,1888,S,9644.0,SNF1888B,10800,SGCarMart,4,SNF,B,8,0,1,Yes,19,18,0,10,3,14
1929,1888,S,9644.0,SMY1888M,8888,Carplate,4,SMY,M,8,0,1,Yes,10,18,0,8,3,14
1930,1888,S,9644.0,SMH1888C,6888,CarPlateMart,4,SMH,C,8,0,1,Yes,18,18,0,6,2,14
1931,1898,S,4888.0,SJT1898X,4888,Carplate,4,SJT,X,8,0,0,Yes,4,18,0,4,2,14
1932,1919,G,3500.0,GX1919R,3500,Carplate,4,GX,R,7,0,0,No,8,6,0,3,1,14
1933,1929,S,1288.0,SDR1929Y,1288,Carplate,4,SDR,Y,8,0,0,No,3,18,0,1,1,15
1934,1938,E,13800.0,EE1938C,13800,CarPlateMart,4,EE,C,7,0,0,Yes,18,4,1,11,4,15
1935,1955,S,1188.0,SJH1955C,1188,Carplate,4,SJH,C,8,0,1,No,18,18,0,1,1,15
1936,1962,S,3300.0,SFS1962X,3300,CarPlateMart,4,SFS,X,8,0,0,No,4,18,0,3,1,15
1937,1965,E,28888.0,EV1965J,28888,Carplate,4,EV,J,7,0,0,No,13,4,1,15,7,15
1938,1967,S,3888.0,SKF1967S,3888,Carplate,4,SKF,S,8,0,0,No,7,18,0,3,1,15
1939,1970,S,1888.0,SJK1970S,1888,Carplate,4,SJK,S,8,0,0,No,7,18,0,1,1,15
1940,1974,S,2588.0,SJV1974Z,2588,CarPlateMart,4,SJV,Z,8,0,0,No,2,18,0,2,1,15
1941,1989,S,6000.0,SKU1989A,6000,Carplate,4,SKU,A,7,0,0,Yes,1,18,0,5,2,15
1942,1990,S,3200.0,SLX1990S,3200,CarPlateMart,4,SLX,S,8,0,1,No,7,18,0,3,1,15
1943,1991,S,19991.0,SDT1991E,19991,Carplate,4,SDT,E,8,0,1,No,16,18,0,14,5,15
1944,1992,S,3888.0,SKP1992R,3888,CarPlateMart,4,SKP,R,8,0,1,No,8,18,0,3,1,15
1945,1993,S,3330.0,SGY1993M,3330,CarPlateMart,4,SGY,M,8,0,1,No,10,18,0,3,1,15
1946,1995,F,1200.0,FBF1995S,1200,Carplate,4,FBF,S,8,0,1,No,7,5,0,1,1,15
1947,1995,S,2888.0,SFP1995S,2888,Carplate,4,SFP,S,8,0,1,No,7,18,0,2,1,15
1948,1997,S,3000.0,SJU1997M,3000,Carplate,4,SJU,M,8,0,1,No,10,18,0,2,1,15
1949,1998,F,1200.0,FBE1998P,1200,Carplate,4,FBE,P,8,0,1,Yes,9,5,0,1,1,15
1950,1999,E,19999.0,ER1999H,19999,CarPlateMart,4,ER,H,7,0,1,No,14,4,1,14,5,15
1951,2000,S,3994.0,SLQ2000E,4288,Carplate,4,SLQ,E,8,0,1,No,16,18,0,4,1,15
1952,2000,S,3994.0,SDV2000Z,4000,Carplate,4,SDV,Z,8,0,1,No,2,18,0,3,1,15
1953,2000,S,3994.0,SDW2000T,3888,Carplate,4,SDW,T,8,0,1,No,6,18,0,3,1,15
1954,2000,S,3994.0,SNC2000E,3800,SGCarMart,4,SNC,E,8,0,1,No,16,18,0,3,1,15
1955,2002,S,3462.6666666666665,SGZ2002L,5500,Carplate,4,SGZ,L,8,0,1,No,11,18,0,5,2,15
1956,2002,S,3462.6666666666665,SMR2002H,2888,Carplate,4,SMR,H,8,0,1,No,14,18,0,2,1,15
1957,2002,S,3462.6666666666665,SND2002K,2000,Carplate,4,SND,K,8,0,1,No,12,18,0,1,1,15
1958,2003,S,1888.0,SFY2003B,1888,CarPlateMart,4,SFY,B,8,0,1,No,19,18,0,1,1,15
1959,2007,E,38888.0,E2007S,38888,Carplate,4,E,S,6,0,1,No,7,4,1,16,8,15
1960,2007,S,3000.0,SGD2007P,3000,Carplate,4,SGD,P,8,0,1,No,9,18,0,2,1,15
1961,2008,S,3715.2,SGC2008S,6000,Carplate,4,SGC,S,8,0,1,Yes,7,18,0,5,2,15
1962,2008,S,3715.2,SKU2008A,4888,Carplate,4,SKU,A,8,0,1,Yes,1,18,0,4,2,15
1963,2008,S,3715.2,SKH2008T,3000,Carplate,4,SKH,T,8,0,1,Yes,6,18,0,2,1,15
1964,2008,S,3715.2,SJE2008X,2800,CarPlateMart,4,SJE,X,8,0,1,Yes,4,18,0,2,1,15
1965,2008,S,3715.2,SJE2008X,1888,Carplate,4,SJE,X,8,0,1,Yes,4,18,0,1,1,15
1966,2010,S,2500.0,SMS2010D,2500,CarPlateMart,4,SMS,D,8,0,0,No,17,18,0,2,1,15
1967,2011,S,6000.0,SDP2011Z,6000,Carplate,4,SDP,Z,8,0,1,No,2,18,0,5,2,15
1968,2017,S,1944.0,SLP2017M,3000,CarPlateMart,4,SLP,M,8,0,0,No,10,18,0,2,1,15
1969,2017,S,1944.0,SLP2017M,888,Carplate,4,SLP,M,8,0,0,No,10,18,0,0,1,15
1970,2020,S,3160.0,SKK2020R,3800,CarPlateMart,4,SKK,R,8,0,0,No,8,18,0,3,1,15
1971,2020,S,3160.0,SKQ2020J,3600,SGCarMart,4,SKQ,J,8,0,0,No,13,18,0,3,1,15
1972,2020,S,3160.0,SLS2020Z,2800,CarPlateMart,4,SLS,Z,8,0,0,No,2,18,0,2,1,15
1973,2020,S,3160.0,SKS2020Z,2800,CarPlateMart,4,SKS,Z,8,0,0,No,2,18,0,2,1,15
1974,2020,S,3160.0,SKX2020Y,2800,CarPlateMart,4,SKX,Y,8,0,0,No,3,18,0,2,1,15
1975,2057,S,2300.0,SGP2057G,2300,CarPlateMart,4,SGP,G,8,0,0,No,15,18,0,2,1,15
1976,2062,E,10888.0,EP2062P,10888,Carplate,4,EP,P,7,0,0,No,9,4,1,10,3,15
1977,2068,S,3000.0,SJE2068Y,3000,Carplate,4,SJE,Y,8,0,0,Yes,3,18,0,2,1,15
1978,2077,S,3888.0,SKS2077K,3888,Carplate,4,SKS,K,8,0,1,No,12,18,0,3,1,15
1979,2088,S,3888.0,SJQ2088B,3888,CarPlateMart,4,SJQ,B,8,0,1,Yes,19,18,0,3,1,15
1980,2101,S,3000.0,SGJ2101T,3000,Carplate,4,SGJ,T,8,0,0,No,6,18,0,2,1,15
1981,2111,S,8000.0,SKD2111Z,8000,Carplate,4,SKD,Z,8,0,1,No,2,18,0,7,3,15
1982,2121,S,5247.0,SMS2121S,6888,Carplate,4,SMS,S,8,0,0,No,7,18,0,6,2,15
1983,2121,S,5247.0,SDG2121L,5000,Carplate,4,SDG,L,8,0,0,No,11,18,0,4,2,15
1984,2121,S,5247.0,SNE2121D,4800,SGCarMart,4,SNE,D,8,0,0,No,17,18,0,4,2,15
1985,2121,S,5247.0,SKG2121D,4300,Carplate,4,SKG,D,8,0,0,No,17,18,0,4,1,15
1986,2123,S,5000.0,SJR2123C,5000,Carplate,4,SJR,C,8,0,0,No,18,18,0,4,2,15
1987,2125,S,2500.0,SLV2125C,2500,CarPlateMart,4,SLV,C,8,0,0,No,18,18,0,2,1,15
1988,2133,S,9000.0,SKW2133K,9000,Carplate,4,SKW,K,8,0,1,No,12,18,0,8,3,15
1989,2136,S,3000.0,SLN2136M,3000,CarPlateMart,4,SLN,M,8,0,0,No,10,18,0,2,1,15
1990,2181,S,2888.0,SLR2181K,2888,CarPlateMart,4,SLR,K,8,0,0,Yes,12,18,0,2,1,16
1991,2182,S,8828.0,SLE2182B,8828,Carplate,4,SLE,B,8,0,0,Yes,19,18,0,8,3,16
1992,2211,S,5444.0,SBJ2211T,5888,Carplate,4,SBJ,T,8,0,1,No,6,18,0,5,2,16
1993,2211,S,5444.0,SGH2211U,5000,Carplate,4,SGH,U,8,0,1,No,5,18,0,4,2,16
1994,2214,S,2214.0,SJX2214S,2214,Carplate,4,SJX,S,8,0,1,No,7,18,0,2,1,16
1995,2219,S,15000.0,SQ2219J,15000,Carplate,4,SQ,J,7,0,1,No,13,18,0,12,4,16
1996,2221,S,3000.0,SMZ2221K,3000,Carplate,4,SMZ,K,8,0,1,No,12,18,0,2,1,16
1997,2222,E,60000.0,EQ2222P,60000,CarPlateMart,4,EQ,P,7,1,1,No,9,4,1,18,10,16
1998,2222,S,18557.75,SX2222L,50000,SGCarMart,4,SX,L,7,1,1,No,11,18,0,17,9,16
1999,2222,S,18557.75,SFT2222L,19800,SGCarMart,4,SFT,L,8,1,1,No,11,18,0,14,5,16
2000,2222,S,18557.75,SDY2222J,18888,Carplate,4,SDY,J,8,1,1,No,13,18,0,14,5,16
2001,2222,S,18557.75,SFY2222K,18000,SGCarMart,4,SFY,K,8,1,1,No,12,18,0,13,5,16
2002,2222,S,18557.75,SMH2222S,12888,CarPlateMart,4,SMH,S,8,1,1,No,7,18,0,11,4,16
2003,2222,S,18557.75,SNB2222L,9999,Carplate,4,SNB,L,8,1,1,No,11,18,0,9,3,16
2004,2222,S,18557.75,SNC2222G,9999,Carplate,4,SNC,G,8,1,1,No,15,18,0,9,3,16
2005,2222,S,18557.75,SGE2222D,8888,Carplate,4,SGE,D,8,1,1,No,17,18,0,8,3,16
2006,2223,E,23000.0,EH2223J,23000,Carplate,4,EH,J,7,0,1,No,13,4,1,15,6,16
2007,2224,S,5000.0,SLT2224K,5000,Carplate,4,SLT,K,8,0,1,No,12,18,0,4,2,16
2008,2227,S,3500.0,SFA2227Z,3500,Carplate,4,SFA,Z,8,0,1,No,2,18,0,3,1,16
2009,2228,S,5819.6,SGA2228J,8222,Carplate,4,SGA,J,8,0,1,Yes,13,18,0,8,3,16
2010,2228,S,5819.6,SJA2228Z,7888,Carplate,4,SJA,Z,8,0,1,Yes,2,18,0,7,3,16
2011,2228,S,5819.6,SNA2228B,4800,SGCarMart,4,SNA,B,8,0,1,Yes,19,18,0,4,2,16
2012,2228,S,5819.6,SNE2228E,4800,SGCarMart,4,SNE,E,8,0,1,Yes,16,18,0,4,2,16
2013,2228,S,5819.6,SMN2228U,3388,Carplate,4,SMN,U,8,0,1,Yes,5,18,0,3,1,16
2014,2232,F,1000.0,FBS2232K,1000,Carplate,4,FBS,K,8,0,1,No,12,5,0,29,1,16
2015,2238,S,3888.0,SKK2238E,3888,CarPlateMart,4,SKK,E,8,0,1,Yes,16,18,0,3,1,16
2016,2244,S,3556.0,SJJ2244D,4224,SGCarMart,4,SJJ,D,8,0,1,No,17,18,0,4,1,16
2017,2244,S,3556.0,SLM2244P,2888,Carplate,4,SLM,P,8,0,1,No,9,18,0,2,1,16
2018,2268,E,22888.0,EL2268J,22888,Carplate,4,EL,J,7,0,1,Yes,13,4,1,15,6,16
2019,2272,S,3592.0,SGH2272T,5000,Carplate,4,SGH,T,8,0,1,No,6,18,0,4,2,16
2020,2272,S,3592.0,SLZ2272P,3888,Carplate,4,SLZ,P,8,0,1,No,9,18,0,3,1,16
2021,2272,S,3592.0,SMW2272L,1888,Carplate,4,SMW,L,8,0,1,No,11,18,0,1,1,16
2022,2274,S,3700.0,SMT2274D,3700,CarPlateMart,4,SMT,D,8,0,1,No,17,18,0,3,1,16
2023,2282,F,5555.0,FBQ2282B,5555,Carplate,4,FBQ,B,8,0,1,Yes,19,5,0,5,2,16
2024,2282,S,6000.0,SGK2282Z,8800,Carplate,4,SGK,Z,8,0,1,Yes,2,18,0,8,3,16
2025,2282,S,6000.0,SKA2282D,3200,SGCarMart,4,SKA,D,8,0,1,Yes,17,18,0,3,1,16
2026,2288,S,3594.0,SNC2288S,4800,SGCarMart,4,SNC,S,8,0,1,Yes,7,18,0,4,2,16
2027,2288,S,3594.0,SGL2288C,3888,CarPlateMart,4,SGL,C,8,0,1,Yes,18,18,0,3,1,16
2028,2288,S,3594.0,SNF2288B,2888,CarPlateMart,4,SNF,B,8,0,1,Yes,19,18,0,2,1,16
2029,2288,S,3594.0,SFN2288B,2800,CarPlateMart,4,SFN,B,8,0,1,Yes,19,18,0,2,1,16
2030,2292,S,1288.0,SGH2292K,1288,Carplate,4,SGH,K,8,0,1,No,12,18,0,1,1,16
2031,2298,E,15988.0,EP2298B,15988,Carplate,4,EP,B,7,0,1,Yes,19,4,1,12,4,16
2032,2298,E,15988.0,EP2298B,15988,CarPlateMart,4,EP,B,7,0,1,Yes,19,4,1,12,4,16
2033,2300,S,2194.0,SKK2300H,2500,Carplate,4,SKK,H,8,0,1,No,14,18,0,2,1,16
2034,2300,S,2194.0,SCJ2300H,1888,Carplate,4,SCJ,H,8,0,1,No,14,18,0,1,1,16
2035,2323,S,5184.333333333333,SDX2323G,6888,Carplate,4,SDX,G,8,0,0,No,15,18,0,6,2,16
2036,2323,S,5184.333333333333,SGH2323E,5888,Carplate,4,SGH,E,8,0,0,No,16,18,0,5,2,16
2037,2323,S,5184.333333333333,SCE2323T,2777,SGCarMart,4,SCE,T,8,0,0,No,6,18,0,2,1,16
2038,2325,S,5000.0,SCX2325M,5000,CarPlateMart,4,SCX,M,8,0,0,No,10,18,0,4,2,16
2039,2332,S,4122.0,SGR2332B,5000,CarPlateMart,4,SGR,B,8,0,1,No,19,18,0,4,2,16
2040,2332,S,4122.0,SJE2332J,4500,Carplate,4,SJE,J,8,0,1,No,13,18,0,4,2,16
2041,2332,S,4122.0,SJE2332J,4300,CarPlateMart,4,SJE,J,8,0,1,No,13,18,0,4,1,16
2042,2332,S,4122.0,SGE2332U,2688,CarPlateMart,4,SGE,U,8,0,1,No,5,18,0,2,1,16
2043,2340,S,2340.0,SKL2340L,2340,Carplate,4,SKL,L,8,0,0,No,11,18,0,2,1,16
2044,2345,S,3888.0,SGG2345Y,3888,Carplate,4,SGG,Y,8,0,0,No,3,18,0,3,1,16
2045,2380,S,2888.0,SGT2380B,2888,Carplate,4,SGT,B,8,0,0,Yes,19,18,0,2,1,17
2046,2388,S,3888.0,SMR2388U,3888,Carplate,4,SMR,U,8,0,1,Yes,5,18,0,3,1,17
2047,2388,S,3888.0,SGV2388U,3888,SGCarMart,4,SGV,U,8,0,1,Yes,5,18,0,3,1,17
2048,2397,S,3000.0,SJC2397H,3000,CarPlateMart,4,SJC,H,8,0,0,No,14,18,0,2,1,17
2049,2398,S,2288.0,SGV2398R,2288,Carplate,4,SGV,R,8,0,0,Yes,8,18,0,2,1,17
2050,2417,S,12000.0,SW2417Y,12000,CarPlateMart,4,SW,Y,7,0,0,No,3,18,0,10,4,17
2051,2424,S,4194.0,SJW2424H,4888,Carplate,4,SJW,H,8,0,0,No,14,18,0,4,2,17
2052,2424,S,4194.0,SKK2424J,3500,Carplate,4,SKK,J,8,0,0,No,13,18,0,3,1,17
2053,2429,S,1888.0,SND2429Y,1888,CarPlateMart,4,SND,Y,8,0,0,No,3,18,0,1,1,17
2054,2444,S,1288.0,SNE2444Y,1288,Carplate,4,SNE,Y,8,0,1,No,3,18,0,1,1,17
2055,2448,S,3448.0,SLV2448X,3448,CarPlateMart,4,SLV,X,8,0,1,Yes,4,18,0,3,1,17
2056,2498,S,2800.0,SMZ2498T,2800,CarPlateMart,4,SMZ,T,8,0,0,Yes,6,18,0,2,1,17
2057,2508,S,1550.0,SMX2508J,1550,Carplate,4,SMX,J,8,0,0,Yes,13,18,0,1,1,17
2058,2524,S,3000.0,SJV2524H,3000,CarPlateMart,4,SJV,H,8,0,0,No,14,18,0,2,1,17
2059,2555,S,9999.0,SMP2555p,9999,Carplate,4,SMP,p,8,0,1,No,,18,0,9,3,18
2060,2562,E,10888.0,EW2562B,10888,Carplate,4,EW,B,7,0,0,No,19,4,1,10,3,18
2061,2616,S,78500.0,ST2616E,100000,Carplate,4,ST,E,7,0,0,No,16,18,0,22,14,18
2062,2616,S,78500.0,ST2616T,57000,CarPlateMart,4,ST,T,7,0,0,No,6,18,0,18,10,18
2063,2623,S,2000.0,SJM2623C,2000,Carplate,4,SJM,C,8,0,0,No,18,18,0,1,1,18
2064,2625,S,888.0,SMR2625K,888,Carplate,4,SMR,K,8,0,0,No,12,18,0,0,1,18
2065,2626,S,4400.0,SLP2626E,5000,Carplate,4,SLP,E,8,0,0,No,16,18,0,4,2,18
2066,2626,S,4400.0,SND2626U,3800,SGCarMart,4,SND,U,8,0,0,No,5,18,0,3,1,18
2067,2628,E,20258.666666666668,EZ2628E,38888,Carplate,4,EZ,E,7,0,0,Yes,16,4,1,16,8,18
2068,2628,E,20258.666666666668,EX2628R,13000,CarPlateMart,4,EX,R,7,0,0,Yes,8,4,1,11,4,18
2069,2628,E,20258.666666666668,EU2628G,8888,Carplate,4,EU,G,7,0,0,Yes,15,4,1,8,3,18
2070,2636,S,3044.0,SGH2636C,3300,CarPlateMart,4,SGH,C,8,0,0,No,18,18,0,3,1,18
2071,2636,S,3044.0,SKL2636J,2788,CarPlateMart,4,SKL,J,8,0,0,No,13,18,0,2,1,18
2072,2644,S,2800.0,SMZ2644M,2800,CarPlateMart,4,SMZ,M,8,0,1,No,10,18,0,2,1,18
2073,2646,S,1500.0,SLW2646K,1500,Carplate,4,SLW,K,8,0,0,No,12,18,0,1,1,18
2074,2662,S,5944.0,SGN2662U,6888,Carplate,4,SGN,U,8,0,1,No,5,18,0,6,2,18
2075,2662,S,5944.0,SDP2662U,5000,Carplate,4,SDP,U,8,0,1,No,5,18,0,4,2,18
2076,2665,S,2888.0,SKB2665C,2888,Carplate,4,SKB,C,8,0,1,No,18,18,0,2,1,18
2077,2666,S,5500.0,SDG2666G,6000,Carplate,4,SDG,G,8,0,1,No,15,18,0,5,2,18
2078,2666,S,5500.0,SDN2666U,5000,Carplate,4,SDN,U,8,0,1,No,5,18,0,4,2,18
2079,2668,S,1888.0,SMX2668E,1888,Carplate,4,SMX,E,8,0,1,Yes,16,18,0,1,1,18
2080,2669,S,2000.0,SKK2669U,2000,Carplate,4,SKK,U,8,0,1,No,5,18,0,1,1,18
2081,2688,S,5569.0,SCK2688J,6000,Carplate,4,SCK,J,8,0,1,Yes,13,18,0,5,2,18
2082,2688,S,5569.0,SCK2688J,6000,CarPlateMart,4,SCK,J,8,0,1,Yes,13,18,0,5,2,18
2083,2688,S,5569.0,SKG2688K,5388,Carplate,4,SKG,K,8,0,1,Yes,12,18,0,5,2,18
2084,2688,S,5569.0,SNB2688B,4888,CarPlateMart,4,SNB,B,8,0,1,Yes,19,18,0,4,2,18
2085,2691,F,4500.0,FBG2691G,4500,Carplate,4,FBG,G,8,0,0,No,15,5,0,4,2,18
2086,2712,E,9000.0,EN2712H,10000,Carplate,4,EN,H,7,0,0,No,14,4,1,9,3,18
2087,2712,E,9000.0,EN2712H,8000,CarPlateMart,4,EN,H,7,0,0,No,14,4,1,7,3,18
2088,2717,S,3638.5,SBY2717Y,4777,Carplate,4,SBY,Y,8,0,0,No,3,18,0,4,2,18
2089,2717,S,3638.5,SJX2717H,2500,Carplate,4,SJX,H,8,0,0,No,14,18,0,2,1,18
2090,2722,S,3888.0,SJZ2722G,3888,CarPlateMart,4,SJZ,G,8,0,1,No,15,18,0,3,1,18
2091,2727,F,10000.0,FH2727K,10000,Carplate,4,FH,K,7,0,0,No,12,5,0,9,3,18
2092,2727,S,7729.333333333333,SKK2727K,9800,SGCarMart,4,SKK,K,8,0,0,No,12,18,0,9,3,18
2093,2727,S,7729.333333333333,SCU2727C,8888,Carplate,4,SCU,C,8,0,0,No,18,18,0,8,3,18
2094,2727,S,7729.333333333333,SGM2727Y,4500,Carplate,4,SGM,Y,8,0,0,No,3,18,0,4,2,18
2095,2772,S,3888.0,SGZ2772Y,3888,CarPlateMart,4,SGZ,Y,8,0,1,No,3,18,0,3,1,19
2096,2799,S,4888.0,SKK2799C,4888,CarPlateMart,4,SKK,C,8,0,1,No,18,18,0,4,2,19
2097,2800,E,38000.0,EG2800Z,38000,Carplate,4,EG,Z,7,0,1,Yes,2,4,1,16,8,19
2098,2800,S,1300.0,SNE2800C,1300,Carplate,4,SNE,C,8,0,1,Yes,18,18,0,1,1,19
2099,2808,S,1988.0,SMZ2808H,2088,Carplate,4,SMZ,H,8,0,0,Yes,14,18,0,2,1,19
2100,2808,S,1988.0,SJG2808T,1888,Carplate,4,SJG,T,8,0,0,Yes,6,18,0,1,1,19
2101,2810,S,3300.0,SKC2810U,3300,CarPlateMart,4,SKC,U,8,0,0,Yes,5,18,0,3,1,19
2102,2811,S,15000.0,SGV2811P,15000,Carplate,4,SGV,P,8,0,1,Yes,9,18,0,12,4,19
2103,2820,S,2500.0,SDS2820P,2500,CarPlateMart,4,SDS,P,8,0,0,Yes,9,18,0,2,1,19
2104,2821,E,19888.0,EE2821Z,19888,SGCarMart,4,EE,Z,7,0,0,Yes,2,4,1,14,5,19
2105,2822,S,6888.0,SML2822Y,6888,Carplate,4,SML,Y,8,0,1,Yes,3,18,0,6,2,19
2106,2828,S,4925.333333333333,SKQ2828X,6000,Carplate,4,SKQ,X,8,0,0,Yes,4,18,0,5,2,19
2107,2828,S,4925.333333333333,SNB2828P,4888,SGCarMart,4,SNB,P,8,0,0,Yes,9,18,0,4,2,19
2108,2828,S,4925.333333333333,SKQ2828X,3888,CarPlateMart,4,SKQ,X,8,0,0,Yes,4,18,0,3,1,19
2109,2874,S,1000.0,SMQ2874M,1000,Carplate,4,SMQ,M,8,0,0,Yes,10,18,0,29,1,19
2110,2878,S,2878.0,SMS2878S,2878,Carplate,4,SMS,S,8,0,0,Yes,7,18,0,2,1,19
2111,2881,S,4588.0,SGM2881J,4588,CarPlateMart,4,SGM,J,8,0,1,Yes,13,18,0,4,2,19
2112,2882,S,3694.0,SFU2882B,6000,Carplate,4,SFU,B,8,0,1,Yes,19,18,0,5,2,19
2113,2882,S,3694.0,SLM2882Y,3888,Carplate,4,SLM,Y,8,0,1,Yes,3,18,0,3,1,19
2114,2882,S,3694.0,SFC2882X,3500,Carplate,4,SFC,X,8,0,1,Yes,4,18,0,3,1,19
2115,2882,S,3694.0,SLM2882Y,1388,SGCarMart,4,SLM,Y,8,0,1,Yes,3,18,0,1,1,19
2116,2888,E,34444.0,EQ2888T,50888,Carplate,4,EQ,T,7,0,1,Yes,6,4,1,18,9,19
2117,2888,E,34444.0,EQ2888T,18000,CarPlateMart,4,EQ,T,7,0,1,Yes,6,4,1,13,5,19
2118,2888,S,7043.833333333333,SLM2888G,10999,Carplate,4,SLM,G,8,0,1,Yes,15,18,0,10,3,19
2119,2888,S,7043.833333333333,SKV2888X,8888,Carplate,4,SKV,X,8,0,1,Yes,4,18,0,8,3,19
2120,2888,S,7043.833333333333,SDQ2888E,5888,CarPlateMart,4,SDQ,E,8,0,1,Yes,16,18,0,5,2,19
2121,2888,S,7043.833333333333,SDU2888J,5800,Carplate,4,SDU,J,8,0,1,Yes,13,18,0,5,2,19
2122,2888,S,7043.833333333333,SDU2888J,5800,CarPlateMart,4,SDU,J,8,0,1,Yes,13,18,0,5,2,19
2123,2888,S,7043.833333333333,SDQ2888E,4888,Carplate,4,SDQ,E,8,0,1,Yes,16,18,0,4,2,19
2124,2928,S,3888.0,SJY2928K,3888,Carplate,4,SJY,K,8,0,0,Yes,12,18,0,3,1,19
2125,2929,S,3092.0,SLV2929A,3888,Carplate,4,SLV,A,8,0,0,No,1,18,0,3,1,19
2126,2929,S,3092.0,SDU2929A,2888,CarPlateMart,4,SDU,A,8,0,0,No,1,18,0,2,1,19
2127,2929,S,3092.0,SGF2929T,2500,SGCarMart,4,SGF,T,8,0,0,No,6,18,0,2,1,19
2128,2982,E,14888.0,EE2982S,14888,CarPlateMart,4,EE,S,7,0,0,Yes,7,4,1,12,4,20
2129,2992,S,4416.0,SKK2992K,10000,CarPlateMart,4,SKK,K,8,0,1,No,12,18,0,9,3,20
2130,2992,S,4416.0,SGL2992C,2888,Carplate,4,SGL,C,8,0,1,No,18,18,0,2,1,20
